0.432950	0.432950	1
1.109375	1.109375	
1.753525	1.753525	3
2.398750	2.398750	4
3.055000	3.055000	5
3.722625	3.722625	6
4.331575	4.331575	
4.967575	4.967575	8
5.593175	5.593175	9
6.252500	6.252500	10
6.914250	6.914250	11
7.542675	7.542675	12
8.179200	8.179200	13
8.808150	8.808150	14
9.444450	9.444450	15
10.052825	10.052825	16
10.686600	10.686600	17
11.324725	11.324725	18
11.967650	11.967650	19
12.610700	12.610700	20
13.263350	13.263350	21
13.918875	13.918875	22
14.561100	14.561100	23
15.202000	15.202000	24
15.887250	15.887250	25
