0.400500	0.400500	1
1.278800	1.278800	2
2.126800	2.126800	
3.989050	3.989050	4
4.882975	4.882975	5
5.806325	5.806325	6
8.201025	8.201025	7
9.128375	9.128375	8x
10.064650	10.064650	9
12.464075	12.464075	10
13.458300	13.458300	11
14.382925	14.382925	1x2
16.811125	16.811125	14
17.768650	17.768650	15
18.747950	18.747950	16
21.106275	21.106275	17
22.047400	22.047400	18
23.016475	23.016475	19
25.315350	25.315350	20
26.246800	26.246800	21
27.206175	27.206175	22
29.552050	29.552050	23
30.458850	30.458850	24
31.428650	31.428650	25
33.822725	33.822725	26
34.763275	34.763275	27
35.700075	35.700075	28
37.964300	37.964300	29
38.889425	38.889425	30x
39.873525	39.873525	31
42.326200	42.326200	33
43.230975	43.230975	34
44.134875	44.134875	35
46.254200	46.254200	36
47.107450	47.107450	37
48.030575	48.030575	38
50.033050	50.033050	
50.935000	50.935000	41
51.876925	51.876925	42
54.066950	54.066950	43
54.940950	54.940950	44
55.858900	55.858900	45
58.026825	58.026825	46
58.935950	58.935950	47
59.813175	59.813175	48
61.734550	61.734550	49
62.643975	62.643975	50
63.548675	63.548675	51
