0.583450	0.583450	1
1.544075	1.544075	2
2.477100	2.477100	3
4.510975	4.510975	4
5.480800	5.480800	5
6.454150	6.454150	6
8.577575	8.577575	7
9.514750	9.514750	8
10.463050	10.463050	9
12.571025	12.571025	10
13.470775	13.470775	11
14.402950	14.402950	12
16.550725	16.550725	13
17.516825	17.516825	14
18.505850	18.505850	15
20.792175	20.792175	16
21.711125	21.711125	
22.643775	22.643775	18
24.812325	24.812325	19
25.754675	25.754675	20
26.705025	26.705025	21
28.912175	28.912175	22
29.844350	29.844350	
30.795300	30.795300	24
33.023600	33.023600	25
33.936100	33.936100	26
34.902675	34.902675	27
37.181200	37.181200	28
38.149825	38.149825	29
39.130325	39.130325	31
41.619525	41.619525	32
42.594875	42.594875	33
43.578525	43.578525	34
46.098350	46.098350	35
47.095025	47.095025	36
48.139425	48.139425	37
50.423150	50.423150	38
51.384000	51.384000	39
52.382100	52.382100	41
54.795650	54.795650	42
55.733175	55.733175	43
56.681025	56.681025	44
58.737750	58.737750	45
59.624475	59.624475	47
60.594400	60.594400	48
62.731750	62.731750	49
63.690100	63.690100	50
64.657075	64.657075	51
