0.350100	0.350100	1
1.507175	1.507175	2
2.737175	2.737175	3
7.406375	7.406375	4
8.619700	8.619700	5
9.806200	9.806200	6
14.246250	14.246250	7
15.356400	15.356400	8
16.670075	16.670075	9
20.064525	20.064525	10
21.321400	21.321400	11
22.570475	22.570475	12
25.661175	25.661175	13
28.186925	28.186925	14
32.252175	32.252175	16
33.580625	33.580625	17
34.815675	34.815675	18
38.053200	38.053200	19
39.369950	39.369950	20
40.737125	40.737125	21
43.901875	43.901875	22
45.138250	45.138250	23
46.322350	46.322350	24
49.377750	49.377750	25
50.688175	50.688175	26
52.021675	52.021675	27
54.735075	54.735075	28
56.132100	56.132100	29
57.469700	57.469700	30
59.901175	59.901175	31
61.202100	61.202100	32
62.507700	62.507700	33
65.268350	65.268350	34
66.572525	66.572525	35
67.936600	67.936600	36
71.174725	71.174725	37
72.439600	72.439600	38
73.717000	73.717000	39
76.877000	76.877000	
78.128400	78.128400	41
79.383725	79.383725	42
82.143175	82.143175	43
83.376125	83.376125	44
84.637800	84.637800	45
87.086650	87.086650	46
88.284575	88.284575	47
89.566975	89.566975	48
