1.066925	1.066925	1
1.966675	1.966675	2
2.827075	2.827075	3
5.670100	5.670100	4
6.567075	6.567075	
7.468600	7.468600	6
10.306325	10.306325	7
11.302700	11.302700	8
12.290250	12.290250	9
15.274925	15.274925	10
16.288125	16.288125	11
17.345600	17.345600	12
21.076650	21.076650	13
22.099575	22.099575	14
23.133725	23.133725	15
27.021525	27.021525	16
28.038575	28.038575	17
29.037800	29.037800	18
32.308725	32.308725	19
33.432975	33.432975	20
34.505250	34.505250	21
37.603000	37.603000	22
38.666375	38.666375	23
39.732100	39.732100	24
42.266050	42.266050	25
43.324475	43.324475	26
44.363550	44.363550	27
46.823700	46.823700	28
47.919675	47.919675	29
48.981550	48.981550	30
51.348050	51.348050	31
52.404100	52.404100	33
53.494775	53.494775	34
55.956875	55.956875	35
57.078175	57.078175	36
58.099925	58.099925	37
60.471975	60.471975	38
61.507625	61.507625	39
62.579525	62.579525	40
64.990025	64.990025	41
66.006775	66.006775	42
67.030675	67.030675	43
69.134250	69.134250	44
70.198925	70.198925	45
71.272400	71.272400	46
73.608525	73.608525	47
74.625225	74.625225	48
75.651900	75.651900	49
